"","0000090703","0000090706","aa02121030","aa02121038","ab00190001","ab00190002","ab00690002","ab02121060","ab03125001","ab03125002","ab03125003","ab03125004","ab03125005","ab03125006","ab05191001","ab05191002","ab05191003","ab05191004","ab05191010","ab07153001","ab07153002","ab07153003","ab07153004","ab07153005","ab07153006","ab07153007","ab07153008","ab07153009","ab07153048","ab07153049","ab07153051","ab07153052","ab07153053","ab07153054","ab07153055","ab07153056","ab07153057","ab07153096","ab07153097","ab07153098","ab07153099","ab07153101","ab07153103","ab07153104","ab07153106","ab07153149","ab07153152","ab07153154","ab07153201","ab07153251","ab07153252","ab07153253","ab07153255","ab07153258","ab07153259","ab07153262","ab07153263","ab07153266","ab07153268","ab07153269","ab07153270","ab07153272","ab07153273","ab07153275","ab07153283","ab07153299","ab07193001","ab07193002","ab07193003","ab07193010","ab07193013","ab07253151","ab07253153","ab07253197","ab07253198","ab07253199","ab07253256","ab07253258","ab07253260","ab07253261","ab07253264","ab07294010","ab07351001","ab07453002","ab07453003","ab07453004","ab07453005","ab07453006","ab07453007","ab07453008","ab07453009","ab07453010","ab07453011","ab07453012","ab07453013","ab07453014","ab07453015","ab07453016","ab07453017","ab07453018","ab07453097","ab07453098","ab07453099","ab07553101","ab07553102","ab11121039","ab11121103","gx01110102","gx01110103","gx01110105","gx01110106","gx01120303","gx01120403","gx01120410","gx01120421","gx01120422","gx01120424","gx01120425","gx01120426","gx01120429","gx01120430","gx01120431","gx01120432","gx01120701","gx01130301","gx01130302","gx01130401","gx01210502","gx01210701","gx01220202","gx01220204","gx01220205","gx01240501","gx01240504","gx01240507","gx01240508","gx01240509","gx01250104","gx01250203","gx01250206","gx01250207","gx01250208","gx01250209","gx01250302","gx01250501","gx01250504","gx01340602","gx01340603","gx01410602","gx01440601","gx01450501","gx01450602","gx01640601","gx01640603","gx01910302","gx01910303","gx01910304","gx01910701","gx01910704","gx01910714","gx01950601","gx01960701","gx01960702","gx01960703","gx01980409","gx01980410","gx02110101","gx02110104","gx02120101","gx02120302","gx02120304","gx02120401","gx02120402","gx02120406","gx02120412","gx02120413","gx02120414","gx02120416","gx02120417","gx02120432","gx02120433","gx02120434","gx02130402","gx02210501","gx02210503","gx02210504","gx02210505","gx02210506","gx02210507","gx02210508","gx02220201","gx02230501","gx02240503","gx02240505","gx02240506","gx02250105","gx02250108","gx02250201","gx02250205","gx02250210","gx02250301","gx02250503","gx02410606","gx02430602","gx02450601","gx02450603","gx02450604","gx02450605","gx02450606","gx02450607","gx02450608","gx02510701","gx02610601","gx02620602","gx02640602","gx02760101","gx02900101","gx02900103","gx02900104","gx02900601","gx02900701","gx02910301","gx02910401","gx02910403","gx02910404","gx02910702","gx02910705","gx02950601","gx02950602","gx02960717","gx02960724","gx02960727","gx02980401","gx02980402","gx02980404","gx02980405","gx02980406","gx02980407","gx02980408","gx02980411","gx02980412","gx02980413","gx02980414","gx02980415","ty00000001","ty00000002","ty00000003","ty00000004","ty00000005","ty00000006","ty00000008","ty00000009","ty00000010","ty00000011","ty00000012","ty30000001","ty30000006","ty30000010","ty30000011","ty40000006"
"53101011",86,91,85,90,75,80,70,80,85,85,71,67,84,90,82,72,62,74,80.5882352941177,36,47,81,87,60,90,64,81,84,75.4404761904762,73.25,86,65,66,72,83,77,60,81.2738095238095,74.8571428571429,78.3928571428571,71.1190476190476,83,77,79,96,83.5357142857143,66,78,60,78.6463414634146,60,67,74.7881355932203,61.6666666666667,80,87.9077380952381,70.4761904761905,90,92,70.5,86.8535353535353,77.6543209876543,79.3434343434343,72.1,70,85.3809523809524,60,49,71,60,86,60,72,75.1190476190476,76.9880952380952,80,72.5384615384615,67,78.475,63,65.9090909090909,77,70,80,60,70,60,80,70,70,60,80,80,71,70,61,80,74,85,70,75.6547619047619,73.4523809523809,77.3809523809524,60,80,82,88,90,60,83.2142857142857,80,76.875,80.625,72.8787878787879,80.4949494949495,71.25,83.3333333333333,86,78.7931034482759,70,90,83.75,81.7058823529412,75,87.1071428571429,65.2,76.7857142857143,70,75.7142857142857,76.9230769230769,72.9166666666667,77.6470588235294,71,90,79.3571428571429,84.5333333333333,76.6666666666667,70,90,52.1,75,72,86.3333333333333,80,81.4736842105263,82.8125,82,82.5,80,80,73.3333333333333,85.7142857142857,84.9333333333333,90,79.9065420560748,77.5,86.1870503597122,84.7777777777778,75,84,85,80,70.7407407407407,80,80,70.5882352941177,71.1111111111111,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,80,80.6451612903226,83.75,86,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,79.6428571428571,76.1764705882353,80,77.2222222222222,85,70,79.0909090909091,85.7142857142857,69.3333333333333,74.7037037037037,73.3333333333333,82,90,87.5,83.1578947368421,69.375,61,60,87,90,75,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,72.6315789473684,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,71.8181818181818,76.6666666666667,77.2727272727273,67.5,73.5714285714286,69.0909090909091,75,74.5161290322581,66.1111111111111,79.5,77.1428571428571,85.9040590405904,86.3265306122449,84.3076923076923,87.5,80,84.0740740740741,90,86.969696969697,83.3333333333333,80,85.6756756756757,90,80,90,70,80
"53101012",82,80,85,90,49,80,70,80,77,65,59,78,87,80,77,60,69,74,80.5882352941177,65,41,69,70,60,45,81,62,78,75.4404761904762,73.25,61,62,77,61,82,73,61,81.2738095238095,74.8571428571429,78.3928571428571,71.1190476190476,68,22,61,92,83.5357142857143,60,69,76.5789473684211,95,72.6335877862595,71.0734265734266,74.7881355932203,61.6666666666667,80,72,60,90,80.8663366336634,70.5,86.8535353535353,80,79.3434343434343,72.1,70,85.3809523809524,69,40,34,50,78,69,67,75.1190476190476,76.9880952380952,80,72.5384615384615,60,78.475,69,65.9090909090909,21,70,90,60,70,70,80,70,70,60,70,79,74,80,62,80,71,82,70,75.6547619047619,73.4523809523809,77.3809523809524,30,82,82,88,90,60,83.2142857142857,80,76.875,80.625,72.8787878787879,80.4949494949495,71.25,83.3333333333333,86,78.7931034482759,70,90,90,81.7058823529412,75,87.1071428571429,65.2,76.7857142857143,68.066985645933,75.7142857142857,76.9230769230769,72.9166666666667,77.6470588235294,71,90,83,84.5333333333333,76.6666666666667,70,86,52.1,90,72,86.3333333333333,80,81.4736842105263,82.8125,82,82.5,80,80,73.3333333333333,85.7142857142857,84.9333333333333,90,79.9065420560748,77.5,86.1870503597122,84.7777777777778,75,84,85,80,70.7407407407407,80,69.3805309734513,70.5882352941177,71.1111111111111,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,80.6451612903226,83.75,86,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,75,76.1764705882353,81,77.2222222222222,85,70,79.0909090909091,85.7142857142857,69.3333333333333,74.7037037037037,73.3333333333333,82,90,87.5,83.1578947368421,69.375,61,60,90,90,75,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,72.6315789473684,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,71.8181818181818,76.6666666666667,77.2727272727273,67.5,73.5714285714286,69.0909090909091,75,30,66.1111111111111,79.5,77.1428571428571,80,86.3265306122449,84.3076923076923,87.5,80,60,90,86.969696969697,83.3333333333333,77.4725274725275,85.6756756756757,90,80,90,70,80
"53101013",87,85,85,90,75,86,70,80,81,87,70,65,88,90,90,71,72,79,80.5882352941177,86,60,80,82,77,64,75,60,64,75.4404761904762,73.25,86,75,66,65,84,76,71,81.2738095238095,74.8571428571429,78.3928571428571,71.1190476190476,82,81,84,67,83.5357142857143,82,81,76.5789473684211,78.6463414634146,80,69,74.7881355932203,61.6666666666667,80,89,70.4761904761905,90,80.8663366336634,70.5,86.8535353535353,77.6543209876543,80,72.1,70,85.3809523809524,77,72,90,82,89,87,76,75.1190476190476,76.9880952380952,80,72.5384615384615,78,78.475,78,65.9090909090909,82,92,90,90,90,80,90,80,90,80,80,79,76,70,71,90,83,85,80,75.6547619047619,73.4523809523809,77.3809523809524,90,82,82,88,90,60,83.2142857142857,80,76.875,80.625,72.8787878787879,80.4949494949495,71.25,83.3333333333333,86,78.7931034482759,70,90,83.75,81.7058823529412,75,91,65.2,76.7857142857143,68.066985645933,75.7142857142857,76.9230769230769,72.9166666666667,77.6470588235294,71,90,79.3571428571429,92,76.6666666666667,70,86,52.1,75,72,86.3333333333333,80,81.4736842105263,82.8125,82,82.5,80,80,73.3333333333333,85.7142857142857,84.9333333333333,90,79.9065420560748,77.5,86.1870503597122,84.7777777777778,75,84,85,80,70.7407407407407,80,90,70.5882352941177,71.1111111111111,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,80,83.75,86,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,79.6428571428571,76.1764705882353,81,77.2222222222222,85,70,79.0909090909091,85.7142857142857,69.3333333333333,74.7037037037037,73.3333333333333,82,90,87.5,83.1578947368421,69.375,61,60,87,90,75,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,72.6315789473684,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,71.8181818181818,76.6666666666667,77.2727272727273,67.5,73.5714285714286,69.0909090909091,75,90,66.1111111111111,79.5,77.1428571428571,85.9040590405904,90,84.3076923076923,87.5,80,90,90,86.969696969697,83.3333333333333,77.4725274725275,85.6756756756757,90,80,90,70,80
"53101014",89,81,85,90,88,81,80,80,78,83,76,78,85,91,90,80,83,79,80.5882352941177,81,60,71,46,60,76,64,8,68,75.4404761904762,73.25,65,65,81,65,81,66,0,81.2738095238095,74.8571428571429,78.3928571428571,71.1190476190476,72,60,88,69,83.5357142857143,60,73,76.5789473684211,78.6463414634146,70,74,74.7881355932203,60,80,90,70.4761904761905,90,82,70.5,86.8535353535353,77.6543209876543,79.3434343434343,72.1,70,85.3809523809524,29,43,29,32,68,86,74,75.1190476190476,76.9880952380952,80,72.5384615384615,87,78.475,75.5454545454545,65.9090909090909,29,84,80,80,60,80,90,70,70,60,80,79,73,70,67,80,71,90,80,75.6547619047619,73.4523809523809,77.3809523809524,80,80,82,88,90,60,83.2142857142857,80,76.875,80.625,72.8787878787879,78,71.25,83.3333333333333,86,78.7931034482759,70,90,83.75,81.7058823529412,75,87.1071428571429,65.2,76.7857142857143,60,75.7142857142857,76.9230769230769,72.9166666666667,77.6470588235294,71,90,79.3571428571429,84.5333333333333,76.6666666666667,70,86,52.1,75,72,86.3333333333333,80,81.4736842105263,82.8125,82,82.5,80,80,73.3333333333333,85.7142857142857,84.9333333333333,90,79.9065420560748,90,86.1870503597122,84.7777777777778,75,84,85,80,70.7407407407407,80,69.3805309734513,70.5882352941177,71.1111111111111,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,80.6451612903226,83.75,86,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,79.6428571428571,76.1764705882353,81,77.2222222222222,85,70,79.0909090909091,85.7142857142857,69.3333333333333,68,73.3333333333333,82,90,87.5,83.1578947368421,69.375,61,60,87,90,75,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,72.6315789473684,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,80,76.6666666666667,77.2727272727273,67.5,73.5714285714286,69.0909090909091,75,74.5161290322581,66.1111111111111,79.5,77.1428571428571,85.9040590405904,86.3265306122449,90,87.5,80,84.0740740740741,90,86.969696969697,83.3333333333333,77.4725274725275,85.6756756756757,90,80,90,70,80
"53101015",76,85,85,90,69,76,80,80,86,68,76,69,86,87,82,50,66,74,80.5882352941177,95,43,78,56,61,75,68,60,73,75.4404761904762,73.25,74,72,73,61,84,72,60,81.2738095238095,74.8571428571429,78.3928571428571,71.1190476190476,43,61,65,74,83.5357142857143,53,73,76.5789473684211,78.6463414634146,70,63,74.7881355932203,60,80,89,70.4761904761905,90,80,70.5,86.8535353535353,77.6543209876543,79.3434343434343,72.1,70,85.3809523809524,28,42,49,48,83,71,68,75.1190476190476,76.9880952380952,80,72.5384615384615,68,78.475,75.5454545454545,65.9090909090909,60,66,90,80,70,90,80,70,70,60,80,68,73,80,60,80,70,93,60,75.6547619047619,73.4523809523809,77.3809523809524,90,80,82,88,90,60,83.2142857142857,80,76.875,80.625,72.8787878787879,80.4949494949495,71.25,83.3333333333333,86,80,70,90,83.75,81.7058823529412,75,87.1071428571429,65.2,76.7857142857143,68.066985645933,75.7142857142857,76.9230769230769,72.9166666666667,77.6470588235294,71,90,79.3571428571429,84.5333333333333,76.6666666666667,70,86,52.1,75,72,86.3333333333333,80,81.4736842105263,80,82,82.5,80,80,73.3333333333333,85.7142857142857,84.9333333333333,90,79.9065420560748,60,86.1870503597122,84.7777777777778,75,84,85,80,70.7407407407407,80,69.3805309734513,70.5882352941177,71.1111111111111,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,80.6451612903226,83.75,86,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,79.6428571428571,76.1764705882353,81,77.2222222222222,85,70,79.0909090909091,85.7142857142857,69.3333333333333,74.7037037037037,73.3333333333333,82,90,87.5,83.1578947368421,69.375,61,60,87,90,75,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,72.6315789473684,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,70,80,91,84.2857142857143,80,76.6666666666667,77.2727272727273,67.5,73.5714285714286,69.0909090909091,75,74.5161290322581,66.1111111111111,79.5,77.1428571428571,80,86.3265306122449,84.3076923076923,87.5,80,84.0740740740741,90,86.969696969697,83.3333333333333,77.4725274725275,85.6756756756757,90,80,90,70,80
"53101016",81,88,85,90,67,87,70,80,85,80,69,74,87,87,83.1780487804878,78,72,79,88,98,82,94,98,90,94,89,78,87,75.4404761904762,73.25,92,89,85,82,88,89,94,81.2738095238095,74.8571428571429,78.3928571428571,71.1190476190476,93,96,96,87,83.5357142857143,90,88,76.5789473684211,78.6463414634146,90,71.0734265734266,74.7881355932203,61.6666666666667,80,98,87,90,88,70.5,86.8535353535353,77.6543209876543,79.3434343434343,72.1,70,85.3809523809524,90,86,99,95,99,90,87,75.1190476190476,76.9880952380952,80,72.5384615384615,85,78.475,75.5454545454545,65.9090909090909,87,96,90,90,90,90,90,90,90,90,80,88,82.5,90,96,80,93,97,90,75.6547619047619,73.4523809523809,77.3809523809524,90,80,82,88,90,60,83.2142857142857,80,76.875,80.625,72.8787878787879,80,71.25,83.3333333333333,86,78.7931034482759,70,90,83.75,81.7058823529412,75,87.1071428571429,65.2,76.7857142857143,68.066985645933,75.7142857142857,80,72.9166666666667,77.6470588235294,71,90,79.3571428571429,84.5333333333333,76.6666666666667,70,86,52.1,75,72,86.3333333333333,80,81.4736842105263,80,82,82.5,80,80,73.3333333333333,85.7142857142857,84.9333333333333,90,79.9065420560748,77.5,86.1870503597122,84.7777777777778,75,84,85,80,70.7407407407407,80,69.3805309734513,70.5882352941177,71.1111111111111,87,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,80.6451612903226,83.75,86,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,79.6428571428571,76.1764705882353,81,77.2222222222222,85,70,79.0909090909091,85.7142857142857,69.3333333333333,74.7037037037037,73.3333333333333,80,90,87.5,83.1578947368421,69.375,61,60,87,90,75,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,72.6315789473684,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,71.8181818181818,76.6666666666667,77.2727272727273,67.5,73.5714285714286,69.0909090909091,75,74.5161290322581,66.1111111111111,79.5,77.1428571428571,70,86.3265306122449,90,87.5,80,84.0740740740741,90,86.969696969697,83.3333333333333,77.4725274725275,85.6756756756757,90,80,90,70,80
"53101017",90,92,85,90,61,78,70,80,86,85,74,65,90,89,89,76,71,74,80.5882352941177,46,42,70,80,60,50,41,41,77,75.4404761904762,73.25,72,63,60,76,83,67,43,81.2738095238095,74.8571428571429,78.3928571428571,71.1190476190476,73,66,73,63,83.5357142857143,72,69,76.5789473684211,94,72.6335877862595,70,74.7881355932203,61.6666666666667,80,84,70.4761904761905,90,80.8663366336634,70.5,84,60,79.3434343434343,72.1,70,85.3809523809524,60,65,60,63,85,60,60,75.1190476190476,76.9880952380952,80,72.5384615384615,75.1442307692308,80,75.5454545454545,65.9090909090909,64,75,60,60,70,60,70,60,70,60,80,68,70.5,60,62,70,67,88,60,75.6547619047619,73.4523809523809,77.3809523809524,60,80,82,88,90,60,83.2142857142857,80,76.875,80.625,72.8787878787879,80.4949494949495,71.25,83.3333333333333,86,78.7931034482759,70,90,83.75,81.7058823529412,75,87.1071428571429,65.2,76.7857142857143,68.066985645933,75.7142857142857,76.9230769230769,72.9166666666667,77.6470588235294,71,90,79.3571428571429,84.5333333333333,76.6666666666667,70,86,52.1,75,72,86.3333333333333,80,80,82.8125,82,82.5,80,80,73.3333333333333,85.7142857142857,86,90,70,77.5,86.1870503597122,84.7777777777778,75,84,85,80,70.7407407407407,80,70,70.5882352941177,71.1111111111111,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,80,83.75,86,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,79.6428571428571,76.1764705882353,81,77.2222222222222,85,70,79.0909090909091,85.7142857142857,69.3333333333333,74.7037037037037,73.3333333333333,82,90,87.5,83.1578947368421,69.375,61,60,87,90,75,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,72.6315789473684,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,71.8181818181818,76.6666666666667,77.2727272727273,67.5,73.5714285714286,69.0909090909091,75,74.5161290322581,66.1111111111111,79.5,77.1428571428571,90,86.3265306122449,84.3076923076923,87.5,80,80,90,86.969696969697,83.3333333333333,77.4725274725275,85.6756756756757,90,80,90,70,80
"53101018",85,90,85,90,84,77,90,80,75,60,60,60,90,89,71,67,63,60,80.5882352941177,42,44,74,57,46,72,62,64,86,75.4404761904762,73.25,11,65,60,81,83,64,67,81.2738095238095,74.8571428571429,78.3928571428571,71.1190476190476,71,14,79,90,83.5357142857143,62,66,76.5789473684211,78.6463414634146,70,71.0734265734266,74.7881355932203,61.6666666666667,80,84,60,90,80.8663366336634,70.5,77,67,79.3434343434343,72.1,70,85.3809523809524,65,35,60,69,84,64,67,75.1190476190476,76.9880952380952,80,72.5384615384615,75.1442307692308,78.475,64,65.9090909090909,62,75,90,80,70,60,60,60,70,60,70,78,71,60,63,70,66,83,60,75.6547619047619,73.4523809523809,77.3809523809524,80,82,82,88,90,60,83.2142857142857,80,76.875,80.625,72.8787878787879,80.4949494949495,71.25,83.3333333333333,86,78.7931034482759,70,90,83.75,81.7058823529412,75,87.1071428571429,65.2,76.7857142857143,30,75.7142857142857,76.9230769230769,72.9166666666667,77.6470588235294,71,90,79.3571428571429,84.5333333333333,76.6666666666667,70,86,52.1,80,72,86.3333333333333,80,81.4736842105263,82.8125,82,82.5,80,80,70,85.7142857142857,84.9333333333333,90,79.9065420560748,77.5,86.1870503597122,84.7777777777778,75,84,85,80,70.7407407407407,80,70,70.5882352941177,70,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,80.6451612903226,83.75,86,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,79.6428571428571,76.1764705882353,81,77.2222222222222,85,70,79.0909090909091,85.7142857142857,69.3333333333333,74.7037037037037,73.3333333333333,82,90,87.5,83.1578947368421,69.375,61,60,87,90,75,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,72.6315789473684,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,71.8181818181818,76.6666666666667,77.2727272727273,67.5,73.5714285714286,69.0909090909091,75,70,66.1111111111111,79.5,77.1428571428571,80,86.3265306122449,90,87.5,80,84.0740740740741,90,86.969696969697,83.3333333333333,77.4725274725275,85.6756756756757,90,80,90,70,80
"53101020",78,94,85,90,88,87,80,80,89,80,84,78,90,86,83.1780487804878,77,80,82,79,77,73,80,92,76,67,77,60,68,75.4404761904762,73.25,88,75,72,62,80,74,77,81.2738095238095,74.8571428571429,78.3928571428571,71.1190476190476,91,91,87,74,83.5357142857143,71,84,76.5789473684211,82,72.6335877862595,68,32,61.6666666666667,80,89,70.4761904761905,90,80.8663366336634,70.5,86.8535353535353,70,78,60,70,85.3809523809524,78,78,66,83,92,80,61,75.1190476190476,76.9880952380952,80,72.5384615384615,54,78.475,75.5454545454545,65.9090909090909,93,89,90,90,80,80,90,80,80,80,80,79,81,60,63,80,66,96,70,75.6547619047619,73.4523809523809,77.3809523809524,80,78,82,88,90,60,83.2142857142857,80,76.875,80.625,72.8787878787879,80.4949494949495,71.25,83.3333333333333,86,78.7931034482759,70,90,83.75,81.7058823529412,75,87.1071428571429,65.2,76.7857142857143,68.066985645933,75.7142857142857,76.9230769230769,72.9166666666667,77.6470588235294,71,90,79.3571428571429,84.5333333333333,76.6666666666667,70,86,52.1,75,72,86.3333333333333,80,80,82.8125,82,82.5,80,80,73.3333333333333,85.7142857142857,84.9333333333333,90,79.9065420560748,77.5,90,84.7777777777778,75,84,85,80,70.7407407407407,80,80,70.5882352941177,71.1111111111111,80.1333333333333,80,88,85,78,77.1428571428571,85.3846153846154,80,83.75,86,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,79.6428571428571,76.1764705882353,81,77.2222222222222,85,70,79.0909090909091,85.7142857142857,69.3333333333333,74.7037037037037,73.3333333333333,82,90,87.5,83.1578947368421,69.375,61,60,87,90,75,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,72.6315789473684,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,71.8181818181818,76.6666666666667,77.2727272727273,67.5,73.5714285714286,69.0909090909091,75,74.5161290322581,66.1111111111111,79.5,77.1428571428571,85.9040590405904,86.3265306122449,84.3076923076923,90,80,84.0740740740741,90,86.969696969697,83.3333333333333,77.4725274725275,85.6756756756757,90,80,90,70,80
"53101022",79,93,85,90,85,76,70,80,86,88,55,61,87,86,88,73,76,76,80.5882352941177,63,65,73,89,65,74,71,77,79,75.4404761904762,73.25,87,73,79,91,86,63,67,81.2738095238095,74.8571428571429,78.3928571428571,71.1190476190476,90,69,82,82,83.5357142857143,86,70,76.5789473684211,78.6463414634146,70,75,74.7881355932203,61.6666666666667,80,87,70.4761904761905,90,80.8663366336634,70.5,86.8535353535353,69,79.3434343434343,72.1,70,85.3809523809524,83,72,80,86,95,82,84,75.1190476190476,76.9880952380952,80,72.5384615384615,66,78.475,86,65.9090909090909,76,86,80,80,70,70,70,70,80,90,70,90,78,90,84,90,84,93,70,75.6547619047619,73.4523809523809,77.3809523809524,60,77,82,88,90,60,83.2142857142857,80,76.875,90,72.8787878787879,80.4949494949495,71.25,83.3333333333333,86,78.7931034482759,70,90,83.75,81.7058823529412,75,87.1071428571429,65.2,76.7857142857143,68.066985645933,75.7142857142857,76.9230769230769,72.9166666666667,77.6470588235294,71,90,79.3571428571429,84.5333333333333,76.6666666666667,70,86,52.1,90,72,86.3333333333333,80,80,82.8125,82,82.5,80,80,73.3333333333333,85.7142857142857,84.9333333333333,90,79.9065420560748,77.5,86.1870503597122,84.7777777777778,75,84,85,80,70.7407407407407,80,69.3805309734513,70.5882352941177,71.1111111111111,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,80.6451612903226,83.75,86,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,79.6428571428571,90,81,77.2222222222222,85,70,79.0909090909091,85.7142857142857,69.3333333333333,74.7037037037037,73.3333333333333,82,90,87.5,83.1578947368421,69.375,61,60,87,90,75,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,72.6315789473684,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,90,71.8181818181818,76.6666666666667,77.2727272727273,67.5,73.5714285714286,69.0909090909091,75,74.5161290322581,66.1111111111111,79.5,77.1428571428571,80,86.3265306122449,90,87.5,80,84.0740740740741,90,86.969696969697,83.3333333333333,77.4725274725275,85.6756756756757,90,80,90,70,80
"53101023",76,93,85,90,87,87,70,80,83,79,71,69,83,87,84,68,71,76,80.5882352941177,87,60,86,87,70,90,80,75,77,75.4404761904762,73.25,89,79,82,79,78,74,64,81.2738095238095,74.8571428571429,78.3928571428571,71.1190476190476,76,77,87,81,83.5357142857143,75,73,76.5789473684211,78.6463414634146,60,65,60,61.6666666666667,80,98,70.4761904761905,90,86,70.5,86.8535353535353,77.6543209876543,79.3434343434343,60,70,85.3809523809524,72,60,81,68,92,90,75,75.1190476190476,76.9880952380952,80,72.5384615384615,67,78.475,75.5454545454545,65.9090909090909,76,75,60,80,70,70,80,80,70,70,80,68,77.5,70,60,80,75,87,80,75.6547619047619,73.4523809523809,77.3809523809524,60,75,82,88,90,60,83.2142857142857,80,76.875,80.625,72.8787878787879,80.4949494949495,71.25,83.3333333333333,86,78.7931034482759,70,90,80,81.7058823529412,75,87.1071428571429,65.2,76.7857142857143,68.066985645933,75.7142857142857,76.9230769230769,72.9166666666667,77.6470588235294,71,90,79.3571428571429,84.5333333333333,76.6666666666667,70,86,52.1,90,72,86.3333333333333,80,90,82.8125,82,82.5,80,80,73.3333333333333,85.7142857142857,84.9333333333333,90,79.9065420560748,77.5,86.1870503597122,84.7777777777778,75,84,85,80,70.7407407407407,80,69.3805309734513,70.5882352941177,71.1111111111111,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,80.6451612903226,83.75,86,85,85.2380952380952,80,75,85,90,84.2857142857143,70,79.6428571428571,70,81,77.2222222222222,85,70,79.0909090909091,85.7142857142857,69.3333333333333,74.7037037037037,73.3333333333333,82,90,87.5,83.1578947368421,69.375,61,60,87,90,75,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,72.6315789473684,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,71.8181818181818,76.6666666666667,77.2727272727273,67.5,73.5714285714286,69.0909090909091,75,74.5161290322581,66.1111111111111,79.5,77.1428571428571,85.9040590405904,86.3265306122449,84.3076923076923,87.5,80,84.0740740740741,90,86.969696969697,83.3333333333333,70,85.6756756756757,90,80,90,70,80
